0.1278,NaN
0.1634,NaN
0.199,0.0612465581337763
0.2346,0.0371667549378369
0.2702,0.0353843430271301
0.3058,0.0377434777919222
0.3414,0.0387441117885662
0.377,0.0377361975245548
0.4126,0.0357949491764584
0.4482,0.0342550482145592
0.4838,0.0330559698582624
0.5194,0.0316753471081917
0.555,0.0298406797111241
0.5906,0.0278512617179477
0.6262,0.0261783206053498
0.6618,0.0250638015604963
0.6974,0.024348928431236
0.733,0.0237380272501297
0.7686,0.0230675303442612
0.8042,0.0222552120665163
0.8398,0.021837801692066
0.8754,0.0218325088199654
0.911,0.0218233028437758
0.9466,0.0218036143330189
0.9822,0.0217293150706387
