NaN,0.1278,0.1634,0.199,0.2346,0.2702,0.3058,0.3414,0.377,0.4126,0.4482,0.4838,0.5194,0.555,0.5906,0.6262,0.6618,0.6974,0.733,0.7686,0.8042,0.8398,0.8754,0.911,0.9466,0.9822
-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.458333333333333,0.351755475710261,0.435925729194367,0.492613366545412,0.527177082259672,0.544214242104501,0.547624385594134,0.540676121849165,0.526074790162202,0.506029387720107,0.482317489972503,0.456346713891092,0.429212134658759,0.401748986670562,0.374580298356271,0.348159062539985,0.322805149444758,0.298736946410842,0.276097819915838,0.254977957494994,0.235431605493038,0.21749053107925,0.201173867839539,0.18649495033794,0.17346564745164,0.16209870428366
-0.416666666666667,0.468407014778183,0.580490379189227,0.655977155714358,0.70200312550109,0.724690263965961,0.729231302392496,0.719978808249794,0.700535283814342,0.673842288917901,0.642266890649391,0.607683509477561,0.571550376852361,0.534979713269689,0.498801160077191,0.46361793465485,0.429855984760819,0.397806120827847,0.367659253498211,0.339535478909916,0.313507032948833,0.289616217628596,0.267888511744781,0.248341671960081,0.23099150318932,0.215854977153113
-0.375,0.541187788073097,0.670686591787915,0.757902453906782,0.81107990854972,0.837292159639353,0.842538781624242,0.831848641038667,0.809383994588932,0.778543459735089,0.742061896890531,0.702104972741275,0.660357497779048,0.618104508587491,0.576304555640149,0.535654583836011,0.496646724415208,0.459616973743898,0.424785906034152,0.39229227788276,0.362219549139939,0.334616594678328,0.309512852171967,0.286928837302099,0.266882810740798,0.249394381263444
-0.333333333333333,0.588868824951683,0.729777045825827,0.824677011004177,0.882539634514223,0.911061300816874,0.916770173395481,0.905138184160081,0.880694303035359,0.847136580705876,0.807440830879064,0.763963525051021,0.718537912966836,0.672562248614691,0.627079535002883,0.582848120957397,0.540403496656477,0.500111261231676,0.462211422458373,0.426854962003019,0.394132692897635,0.364097796107228,0.336782302895076,0.312208536464644,0.290396366333951,0.271367128898186
-0.291666666666667,0.619087107427729,0.767226148208023,0.866995982248868,0.927827873324021,0.957813152119814,0.963814980135846,0.951586085916553,0.925887847160148,0.890608083028421,0.848875313528402,0.803166934406715,0.755410270109467,0.707075327164962,0.65925863112878,0.612757446113417,0.56813474141094,0.525774877169556,0.48593017735875,0.448759371391931,0.414357932445683,0.382781770509468,0.354064560556876,0.328229771324709,0.305298291951455,0.285292553726766
-0.25,0.636017869014735,0.788208208475113,0.890706542679269,0.953202061105603,0.984007375725629,0.990173341417937,0.977610012044018,0.951208979208443,0.914964385946545,0.872090310865625,0.825131901400627,0.776069190365034,0.726412385948215,0.677288001428856,0.629515104456382,0.583672060377393,0.540153740801172,0.499219370239823,0.461032019030386,0.42568977134485,0.39325006619612,0.36374749949919,0.337206181812638,0.313647573550011,0.29309471945069
-0.208333333333333,0.642329824901114,0.796030528701562,0.899546074835512,0.962661810042885,0.993772842153598,1,0.98731198988257,0.960648948442,0.924044657308494,0.880745092184348,0.833320659006059,0.783771040789379,0.733621433301755,0.684009529542548,0.63576252573606,0.589464527030762,0.545514323812906,0.504173713185346,0.465607383824517,0.429914393307397,0.397152750681999,0.367357395199411,0.340552676695735,0.316760268561528,0.296003444236315
-0.166666666666667,0.639900417348048,0.793019797292357,0.896143828911664,0.95902084899499,0.990014213556318,0.99621781916566,0.983577797396923,0.957015600400674,0.920549753315548,0.87741395497675,0.830168889580707,0.780806676980395,0.73084674437706,0.681422481809406,0.63335795689603,0.587235065594103,0.543451089992523,0.502266837030158,0.463846372501089,0.428288379328623,0.395650647160064,0.365967983099935,0.339264644888853,0.315562223944694,0.294883905682626
